Recency,Frequency,Monetary,Churn,AvgOrderValue,PurchaseSpanDays,PurchaseInterval,RepeatRatio,ChurnProbability,RiskSegment,Segment,SegmentName
2,14,7451.13,0,532.2235714285714,616,47.38461538461539,1.2727272727272727,0.05170349455327264,Low Risk,2,VIP Loyal
78,4,1793.48,0,448.37,651,217.0,1.0,0.07957318867810571,Low Risk,3,regular
217,6,945.9300000000001,1,157.655,464,92.8,1.0,0.15067848572711712,Low Risk,0,Occasional
590,1,160.75,1,160.75,0,0.0,1.0,0.6972658507144046,High Risk,1,Churned
737,1,87.30000000000001,1,87.30000000000001,0,0.0,1.0,0.6980010716876517,High Risk,1,Churned
376,1,333.81,1,333.81,0,0.0,1.0,0.6955295561457879,High Risk,1,Churned
33,4,498.53,0,124.6325,573,191.0,1.3333333333333333,0.11417924765559552,Low Risk,0,Occasional
41,11,1894.34,0,172.21272727272728,568,56.8,1.375,0.07309603792975801,Low Risk,2,VIP Loyal
540,5,1529.49,1,305.898,193,48.25,1.25,0.43621112085222236,Medium Risk,3,regular
7,28,8371.98,0,298.9992857142857,731,27.074074074074073,1.3333333333333333,0.01828673525261212,Low Risk,2,VIP Loyal
53,18,5394.86,0,299.71444444444444,669,39.35294117647059,1.2,0.03408544253825066,Low Risk,2,VIP Loyal
23,14,4559.150000000001,0,325.65357142857147,282,21.692307692307693,1.5555555555555556,0.2580678805012049,Low Risk,2,VIP Loyal
57,1,390.07,0,390.07,0,0.0,1.0,0.6949639004276487,High Risk,1,Churned
130,6,733.2,0,122.19999999999999,355,71.0,1.2,0.23992015240728345,Low Risk,0,Occasional
174,4,1060.8,0,265.2,277,92.33333333333333,1.0,0.35269039445957145,Medium Risk,0,Occasional
559,1,395.33,1,395.33,0,0.0,1.0,0.6949109846017206,High Risk,1,Churned
6,11,4073.2400000000002,0,370.2945454545454,679,67.9,1.2222222222222223,0.041076699153845236,Low Risk,2,VIP Loyal
312,1,218.52,1,218.52,0,0.0,1.0,0.6966868727400017,High Risk,1,Churned
60,1,81.44,0,81.44,0,0.0,1.0,0.6980596855595032,High Risk,1,Churned
21,6,3175.12,0,529.1866666666666,410,82.0,1.5,0.19121964460275806,Low Risk,3,regular
598,2,1130.21,1,565.105,0,0.0,2.0,0.6926323015272058,High Risk,1,Churned
33,7,2383.67,0,340.5242857142857,692,115.33333333333333,1.0,0.0469559198863787,Low Risk,3,regular
15,4,1568.63,0,392.1575,704,234.66666666666666,1.0,0.06258370227627313,Low Risk,3,regular
18,8,6067.8,0,758.475,706,100.85714285714286,1.0,0.040912551167793514,Low Risk,3,regular
603,1,254.0,1,254.0,0,0.0,1.0,0.6963309781384793,High Risk,1,Churned
479,1,296.36,1,296.36,0,0.0,1.0,0.695905763059883,High Risk,1,Churned
81,1,75.75,0,75.75,0,0.0,1.0,0.6981165928511316,High Risk,1,Churned
6,10,2455.52,0,245.552,415,46.111111111111114,1.0,0.15848355307003711,Low Risk,2,VIP Loyal
170,2,503.59999999999997,0,251.8,62,62.0,1.0,0.6464125987960007,High Risk,0,Occasional
2,7,998.49,0,142.64142857142858,728,121.33333333333333,1.1666666666666667,0.03930332536942134,Low Risk,0,Occasional
31,7,2057.39,0,293.91285714285715,357,59.5,1.75,0.22966425137815022,Low Risk,2,VIP Loyal
36,9,2361.9700000000003,0,262.44111111111107,301,37.625,1.125,0.2674208007728196,Low Risk,2,VIP Loyal
424,3,1265.58,1,421.85999999999996,166,83.0,1.0,0.5067233106111932,Medium Risk,3,regular
19,1,285.56,0,285.56,0,0.0,1.0,0.6960142066744619,High Risk,1,Churned
31,2,547.0600000000001,0,273.53,83,83.0,1.0,0.6304995434237991,High Risk,0,Occasional
647,2,842.4,1,421.2,74,74.0,1.0,0.635851497921655,High Risk,3,regular
276,6,615.17,1,102.52833333333332,207,41.4,2.0,0.41094337102917655,Medium Risk,0,Occasional
87,6,3168.94,0,528.1566666666666,539,107.8,1.2,0.10672944193702065,Low Risk,3,regular
120,5,1824.49,0,364.898,614,153.5,1.0,0.08187017757573065,Low Risk,3,regular
373,2,541.25,1,270.625,132,132.0,1.0,0.5928370677103009,Medium Risk,0,Occasional
1,20,6028.6,0,301.43,660,34.73684210526316,1.25,0.033767844778018856,Low Risk,2,VIP Loyal
219,12,4149.79,1,345.81583333333333,504,45.81818181818182,1.0,0.0969951350225216,Low Risk,2,VIP Loyal
65,3,331.65999999999997,0,110.55333333333333,604,302.0,1.5,0.1280288505321273,Low Risk,0,Occasional
61,5,2216.37,0,443.274,324,81.0,1.25,0.28292377630259496,Low Risk,3,regular
138,3,1578.89,0,526.2966666666666,334,167.0,1.5,0.3272452069412523,Medium Risk,3,regular
21,1,166.08,0,166.08,0,0.0,1.0,0.6972124589955847,High Risk,1,Churned
12,16,5703.52,0,356.47,514,34.266666666666666,2.6666666666666665,0.08452349202061395,Low Risk,2,VIP Loyal
25,12,4867.72,0,405.6433333333334,255,23.181818181818183,1.7142857142857142,0.30116851622086094,Medium Risk,2,VIP Loyal
37,4,1207.56,0,301.89000000000004,83,27.666666666666668,1.3333333333333333,0.5868327682020733,Medium Risk,3,regular
277,1,117.55,1,117.55,0,0.0,1.0,0.697698397443432,High Risk,1,Churned
11,9,3652.48,0,405.8311111111111,406,50.75,1.125,0.17112162344079773,Low Risk,2,VIP Loyal
73,5,1674.69,0,334.938,55,13.75,2.5,0.6166508326484611,High Risk,3,regular
430,1,126.0,1,126.0,0,0.0,1.0,0.697613818058127,High Risk,1,Churned
26,2,595.42,0,297.71,185,185.0,1.0,0.5505387791710965,Medium Risk,3,regular
17,14,3834.79,0,273.9135714285714,368,28.307692307692307,1.75,0.17788737458976162,Low Risk,2,VIP Loyal
141,2,359.47,0,179.735,595,595.0,1.0,0.24586556350787855,Low Risk,0,Occasional
662,2,412.92,1,206.46,60,60.0,1.0,0.6483209541970018,High Risk,0,Occasional
26,17,5175.83,0,304.4605882352941,619,38.6875,1.3076923076923077,0.04605485759788634,Low Risk,2,VIP Loyal
19,4,1166.23,0,291.5575,601,200.33333333333334,1.0,0.09991639456256597,Low Risk,3,regular
493,1,563.1,1,563.1,0,0.0,1.0,0.6932205148538043,High Risk,1,Churned
4,5,2047.8,0,409.56,523,130.75,1.25,0.12484168480818737,Low Risk,3,regular
66,9,3950.7,0,438.96666666666664,588,73.5,1.125,0.07137553181836678,Low Risk,3,regular
1,2,347.75,0,173.875,36,36.0,1.0,0.6661414240783983,High Risk,0,Occasional
43,10,6142.35,0,614.235,574,63.77777777777778,1.1111111111111112,0.07354442315108793,Low Risk,2,VIP Loyal
228,1,205.7,1,205.7,0,0.0,1.0,0.6968154103147063,High Risk,1,Churned
16,5,2403.34,0,480.668,360,90.0,1.0,0.24594173106506587,Low Risk,3,regular
50,7,5778.63,0,825.5185714285715,631,105.16666666666667,1.1666666666666667,0.0637073263564647,Low Risk,3,regular
2,13,4233.58,0,325.65999999999997,628,52.333333333333336,1.1818181818181819,0.04980321670070005,Low Risk,2,VIP Loyal
74,2,851.7,0,425.85,294,294.0,1.0,0.4611645508341773,Medium Risk,3,regular
1,70,38259.6,0,546.5657142857143,728,10.55072463768116,2.8,0.006990193248895657,Low Risk,2,VIP Loyal
4,10,2765.84,0,276.584,615,68.33333333333333,1.25,0.05970481293753053,Low Risk,2,VIP Loyal
2,54,36692.91,0,679.4983333333334,721,13.60377358490566,2.25,0.010988820322483953,Low Risk,2,VIP Loyal
264,2,599.76,1,299.88,339,339.0,1.0,0.4264748887016107,Medium Risk,0,Occasional
53,7,3577.61,0,511.08714285714285,683,113.83333333333333,1.1666666666666667,0.04922230940734418,Low Risk,3,regular
24,3,497.45,0,165.8166666666667,487,243.5,1.0,0.19692384859472367,Low Risk,0,Occasional
597,5,731.2,1,146.24,96,24.0,1.6666666666666667,0.5627455374453549,Medium Risk,0,Occasional
10,11,4456.78,0,405.16181818181815,631,63.1,1.0,0.05259749236714879,Low Risk,2,VIP Loyal
386,3,819.01,1,273.00333333333333,168,84.0,1.0,0.5057965660555047,Medium Risk,3,regular
44,1,239.41,0,239.41,0,0.0,1.0,0.6964773567657147,High Risk,1,Churned
17,12,5943.17,0,495.26416666666665,649,59.0,1.0909090909090908,0.04626887645534495,Low Risk,2,VIP Loyal
7,9,8296.81,0,921.8677777777777,526,65.75,1.2857142857142858,0.09748936024808388,Low Risk,2,VIP Loyal
421,1,432.68,1,432.68,0,0.0,1.0,0.6945350939603461,High Risk,1,Churned
394,1,304.2,1,304.2,0,0.0,1.0,0.6958270273854854,High Risk,1,Churned
388,2,317.08,1,158.54000000000002,85,85.0,1.0,0.6300998907757239,High Risk,0,Occasional
30,20,7448.1,0,372.40500000000003,644,33.89473684210526,1.5384615384615385,0.037209437457601316,Low Risk,2,VIP Loyal
358,4,780.0500000000001,1,195.0125,188,62.666666666666664,1.3333333333333333,0.4597640651411561,Medium Risk,0,Occasional
127,12,2975.8,0,247.98333333333332,413,37.54545454545455,1.2,0.1509908560651823,Low Risk,2,VIP Loyal
137,1,200.47,0,200.47,0,0.0,1.0,0.6968678391923616,High Risk,1,Churned
142,3,1695.97,0,565.3233333333334,421,210.5,1.0,0.24538406550055522,Low Risk,3,regular
132,5,1746.04,0,349.20799999999997,549,137.25,1.0,0.11063439495890745,Low Risk,3,regular
38,27,7679.59,0,284.42925925925925,690,26.53846153846154,1.6875,0.023715616943798208,Low Risk,2,VIP Loyal
236,1,338.95,1,338.95,0,0.0,1.0,0.6954779014537142,High Risk,1,Churned
261,1,154.95,1,154.95,0,0.0,1.0,0.6973239444680448,High Risk,1,Churned
477,2,442.0,1,221.0,84,84.0,1.0,0.6302517906670242,High Risk,0,Occasional
17,14,6679.97,0,477.1407142857143,722,55.53846153846154,1.0769230769230769,0.02922113123949683,Low Risk,2,VIP Loyal
253,1,417.95,1,417.95,0,0.0,1.0,0.694683367758997,High Risk,1,Churned
30,6,3144.04,0,524.0066666666667,370,74.0,1.2,0.22465715306046116,Low Risk,3,regular
35,4,1094.84,0,273.71,382,127.33333333333333,1.0,0.24549061128882627,Low Risk,3,regular
169,2,885.19,0,442.595,71,71.0,1.0,0.6378945486075807,High Risk,3,regular
3,11,2083.9,0,189.44545454545457,573,57.3,1.1,0.0708862739238623,Low Risk,2,VIP Loyal
4,31,20749.98,0,669.3541935483871,685,24.464285714285715,2.0714285714285716,0.023267276552335008,Low Risk,2,VIP Loyal
185,8,609.3000000000001,1,76.16250000000001,547,78.14285714285714,1.0,0.09155697219948444,Low Risk,0,Occasional
188,4,887.9300000000001,1,221.98250000000002,235,78.33333333333333,1.0,0.4013525278630161,Medium Risk,0,Occasional
170,5,671.01,0,134.202,433,108.25,1.6666666666666667,0.18669985110831028,Low Risk,0,Occasional
424,1,293.5,1,293.5,0,0.0,1.0,0.695934482655847,High Risk,1,Churned
11,2,385.1,0,192.55,279,279.0,1.0,0.475673670575564,Medium Risk,0,Occasional
45,1,522.91,0,522.91,0,0.0,1.0,0.6936259494502606,High Risk,1,Churned
382,4,1198.09,1,299.52250000000004,166,55.333333333333336,1.0,0.48413725101787203,Medium Risk,3,regular
321,5,1410.18,1,282.036,192,48.0,1.25,0.4376072688658845,Medium Risk,0,Occasional
201,2,489.59999999999997,1,244.79999999999998,392,392.0,1.0,0.38563415958891517,Medium Risk,0,Occasional
23,24,15956.97,0,664.87375,714,31.043478260869566,1.6,0.02332330002677509,Low Risk,2,VIP Loyal
421,1,376.92,1,376.92,0,0.0,1.0,0.6950961674596541,High Risk,1,Churned
232,2,439.18,1,219.58999999999997,412,412.0,1.0,0.3706422249518994,Medium Risk,0,Occasional
38,15,5396.04,0,359.736,217,15.5,1.875,0.32835682490746476,Medium Risk,2,VIP Loyal
26,10,2768.91,0,276.89099999999996,552,61.333333333333336,1.0,0.08181982471762443,Low Risk,2,VIP Loyal
659,1,307.21000000000004,1,307.21000000000004,0,0.0,1.0,0.6957967954622891,High Risk,1,Churned
96,5,4430.36,0,886.0720000000001,279,69.75,1.0,0.32839654065115476,Medium Risk,3,regular
127,7,3378.4000000000005,0,482.6285714285715,248,41.333333333333336,1.4,0.34538389001433223,Medium Risk,3,regular
71,3,1033.0,0,344.3333333333333,67,33.5,1.5,0.618895721022029,High Risk,0,Occasional
16,11,3439.08,0,312.64363636363635,250,25.0,1.2222222222222223,0.31104305689419404,Medium Risk,2,VIP Loyal
395,7,1092.06,1,156.00857142857146,286,47.666666666666664,1.1666666666666667,0.30091040630798854,Medium Risk,0,Occasional
15,1,1060.25,0,1060.25,0,0.0,1.0,0.6881807029043239,High Risk,1,Churned
4,5,4238.76,0,847.7520000000001,449,112.25,1.0,0.17018459763727506,Low Risk,3,regular
596,1,438.65000000000003,1,438.65000000000003,0,0.0,1.0,0.6944749877982623,High Risk,1,Churned
3,20,7773.8,0,388.69,586,30.842105263157894,1.25,0.050549392199281395,Low Risk,2,VIP Loyal
79,6,1708.99,0,284.83166666666665,589,117.8,1.2,0.08452262592858105,Low Risk,3,regular
373,8,2470.39,1,308.79875000000004,115,16.428571428571427,1.6,0.5106816919181585,Medium Risk,3,regular
39,2,692.19,0,346.095,222,222.0,1.0,0.5202268367455224,Medium Risk,3,regular
54,6,1442.32,0,240.38666666666668,588,117.6,1.0,0.08465954680816731,Low Risk,0,Occasional
2,26,17244.93,0,663.2665384615385,495,19.8,1.5294117647058822,0.07217972996613091,Low Risk,2,VIP Loyal
9,3,377.44,0,125.81333333333333,104,52.0,1.0,0.5783062757453186,Medium Risk,0,Occasional
9,2,168.24,0,84.12,49,49.0,1.0,0.6575466635173742,High Risk,0,Occasional
19,13,4183.56,0,321.8123076923076,611,50.916666666666664,1.4444444444444444,0.05473075577522882,Low Risk,2,VIP Loyal
12,18,7730.59,0,429.4772222222222,720,42.35294117647059,1.2,0.02602258792884609,Low Risk,2,VIP Loyal
389,6,426.9,1,71.14999999999999,308,61.6,1.2,0.28784265286815913,Low Risk,0,Occasional
407,2,101.1,1,50.550000000000004,153,153.0,1.0,0.5785394154062675,Medium Risk,0,Occasional
113,11,2098.48,0,190.7709090909091,625,62.5,1.0,0.05412477342616199,Low Risk,0,Occasional
448,1,229.2,1,229.2,0,0.0,1.0,0.696579768025481,High Risk,1,Churned
4,7,2649.14,0,378.4485714285714,377,62.833333333333336,1.1666666666666667,0.20915082307844257,Low Risk,3,regular
478,2,600.34,1,300.17,78,78.0,1.0,0.6340098140427274,High Risk,0,Occasional
240,4,904.1800000000001,1,226.04500000000002,370,123.33333333333333,1.3333333333333333,0.25818284794696883,Low Risk,0,Occasional
113,1,71.4,0,71.4,0,0.0,1.0,0.6981600943194203,High Risk,1,Churned
527,1,358.15,1,358.15,0,0.0,1.0,0.6952849065150368,High Risk,1,Churned
178,3,1026.18,0,342.06,368,184.0,1.0,0.29370597631651624,Low Risk,3,regular
5,9,1797.57,0,199.73,158,19.75,1.2857142857142858,0.4432374233641895,Medium Risk,2,VIP Loyal
421,1,157.85999999999999,1,157.85999999999999,0,0.0,1.0,0.6972947982182105,High Risk,1,Churned
359,1,80.64,1,80.64,0,0.0,1.0,0.6980676869524518,High Risk,1,Churned
464,4,390.56,1,97.63999999999999,238,79.33333333333333,1.3333333333333333,0.4003948367800212,Medium Risk,0,Occasional
1,13,4577.53,0,352.11769230769227,727,60.583333333333336,1.1818181818181819,0.0294341944797512,Low Risk,2,VIP Loyal
376,3,733.7,1,244.5666666666667,18,9.0,3.0,0.6770626271642629,High Risk,0,Occasional
1,56,9422.45,0,168.25803571428574,693,12.6,2.3333333333333335,0.010655443805181129,Low Risk,2,VIP Loyal
19,12,5012.53,0,417.7108333333333,549,49.90909090909091,1.5,0.07818622922389322,Low Risk,2,VIP Loyal
17,5,1276.91,0,255.38199999999998,566,141.5,1.25,0.10305335135145303,Low Risk,3,regular
22,6,918.93,0,153.155,627,125.4,1.2,0.07048213102193852,Low Risk,0,Occasional
33,1,712.78,0,712.78,0,0.0,1.0,0.6917079245173836,High Risk,1,Churned
456,1,129.75,1,129.75,0,0.0,1.0,0.6975762785332154,High Risk,1,Churned
263,4,86.15,1,21.5375,395,131.66666666666666,2.0,0.2390383938297615,Low Risk,0,Occasional
51,5,1623.64,0,324.728,685,171.25,1.0,0.05844092771397397,Low Risk,3,regular
159,4,530.8,0,132.7,289,96.33333333333333,1.0,0.3402388753554724,Medium Risk,0,Occasional
381,2,299.61,1,149.805,0,0.0,2.0,0.6962842473589852,High Risk,1,Churned
15,2,413.05,0,206.52499999999998,394,394.0,1.0,0.38447523331617217,Medium Risk,0,Occasional
8,7,3509.51,0,501.35857142857145,729,121.5,1.1666666666666667,0.03894951680914145,Low Risk,3,regular
13,17,7103.08,0,417.82823529411763,676,42.25,1.3076923076923077,0.03410495658510783,Low Risk,2,VIP Loyal
199,5,1143.27,1,228.654,83,20.75,2.5,0.5828754605071313,Medium Risk,0,Occasional
57,4,387.41,0,96.85249999999999,532,177.33333333333334,1.0,0.13542929601034548,Low Risk,0,Occasional
11,3,384.77,0,128.25666666666666,381,190.5,1.5,0.28543840930266245,Low Risk,0,Occasional
514,2,585.27,1,292.635,175,175.0,1.0,0.5585948163201557,Medium Risk,0,Occasional
97,9,3328.05,0,369.78333333333336,572,71.5,1.0,0.07715936843885307,Low Risk,3,regular
255,1,56.4,1,56.4,0,0.0,1.0,0.6983100720864654,High Risk,1,Churned
387,2,338.56,1,169.28,336,336.0,1.0,0.43018046482878347,Medium Risk,0,Occasional
25,3,665.86,0,221.95333333333335,75,37.5,1.0,0.6088916778285755,High Risk,0,Occasional
662,1,197.70000000000002,1,197.70000000000002,0,0.0,1.0,0.6968956053755664,High Risk,1,Churned
21,3,658.57,0,219.5233333333333,122,61.0,1.0,0.5576590025575766,Medium Risk,0,Occasional
667,3,352.91,1,117.63666666666666,17,8.5,1.5,0.6720440118759927,High Risk,0,Occasional
159,2,188.02,0,94.00999999999999,93,93.0,1.0,0.6246651723506575,High Risk,0,Occasional
383,2,679.02,1,339.51,0,0.0,2.0,0.6946191074058109,High Risk,1,Churned
72,3,379.91,0,126.63666666666666,440,220.0,1.0,0.23269266478738163,Low Risk,0,Occasional
550,1,112.86,1,112.86,0,0.0,1.0,0.6977453357184359,High Risk,1,Churned
53,3,403.38,0,134.46,512,256.0,1.0,0.17993388188775739,Low Risk,0,Occasional
85,2,278.74,0,139.37,231,231.0,1.0,0.5150844468039126,Medium Risk,0,Occasional
153,4,2601.4700000000003,0,650.3675,218,72.66666666666667,1.0,0.4184831620142684,Medium Risk,3,regular
74,2,1117.9,0,558.95,55,55.0,1.0,0.6486841438146678,High Risk,3,regular
281,2,397.15,1,198.575,379,379.0,1.0,0.3961191534713289,Medium Risk,0,Occasional
27,20,2783.61,0,139.1805,517,27.210526315789473,1.6666666666666667,0.07218166523151921,Low Risk,2,VIP Loyal
30,1,106.1,0,106.1,0,0.0,1.0,0.6978129836177774,High Risk,1,Churned
467,2,370.05,1,185.025,11,11.0,2.0,0.6883813541580859,High Risk,1,Churned
25,1,323.04,0,323.04,0,0.0,1.0,0.6956377738321474,High Risk,1,Churned
687,2,147.3,1,73.65,1,1.0,2.0,0.6962664370011751,High Risk,1,Churned
180,2,350.39,0,175.195,85,85.0,1.0,0.6299390015012881,High Risk,0,Occasional
40,7,1361.99,0,194.57,381,63.5,1.4,0.20680354322679004,Low Risk,0,Occasional
22,8,1985.87,0,248.23375000000001,701,100.14285714285714,1.1428571428571428,0.042215108394424224,Low Risk,3,regular
582,1,183.09,1,183.09,0,0.0,1.0,0.6970420306663386,High Risk,1,Churned
22,20,6341.89,0,317.0945,703,37.0,1.3333333333333333,0.02679682736487649,Low Risk,2,VIP Loyal
37,9,1199.01,0,133.22333333333333,296,37.0,1.125,0.27275598133369394,Low Risk,0,Occasional
451,3,798.3299999999999,1,266.10999999999996,240,120.0,1.0,0.4255775569541122,Medium Risk,3,regular
82,10,5053.12,0,505.312,644,71.55555555555556,1.25,0.051479978047734104,Low Risk,2,VIP Loyal
392,1,184.66,1,184.66,0,0.0,1.0,0.6970262976283119,High Risk,1,Churned
376,3,385.23,1,128.41,362,181.0,1.0,0.3009166875941648,Medium Risk,0,Occasional
74,2,927.03,0,463.515,536,536.0,1.0,0.2806239474537739,Low Risk,3,regular
11,1,546.04,0,546.04,0,0.0,1.0,0.6933926517680171,High Risk,1,Churned
395,3,437.87,1,145.95666666666668,309,154.5,1.0,0.35307791850658077,Medium Risk,0,Occasional
549,4,262.64,1,65.66,32,10.666666666666666,2.0,0.6507400179574288,High Risk,0,Occasional
16,20,11337.39,0,566.8695,720,37.89473684210526,1.4285714285714286,0.024868117854380346,Low Risk,2,VIP Loyal
669,2,374.81,1,187.405,15,15.0,1.0,0.6809780329930303,High Risk,0,Occasional
4,47,9609.8,0,204.46382978723403,441,9.58695652173913,3.357142857142857,0.0559880221134387,Low Risk,2,VIP Loyal
13,7,1165.8899999999999,0,166.55571428571426,517,86.16666666666667,1.4,0.1122314997029798,Low Risk,0,Occasional
14,5,1770.8799999999999,0,354.17600000000004,57,14.25,1.6666666666666667,0.6099208748661032,High Risk,3,regular
375,2,1617.32,1,808.6600000000001,47,47.0,1.0,0.6522250112128984,High Risk,3,regular
393,1,591.96,1,591.96,0,0.0,1.0,0.6929291922834523,High Risk,1,Churned
37,6,112.32,0,18.720000000000002,687,137.4,1.0,0.052366744865410694,Low Risk,0,Occasional
4,6,807.85,0,134.64166666666668,417,83.4,1.5,0.1866496715255961,Low Risk,0,Occasional
738,1,130.18,1,130.18,0,0.0,1.0,0.6975719738323186,High Risk,1,Churned
72,12,6612.5199999999995,0,551.0433333333334,654,59.45454545454545,1.2,0.04521202222848605,Low Risk,2,VIP Loyal
374,1,183.56,1,183.56,0,0.0,1.0,0.6970373208244148,High Risk,1,Churned
406,1,334.62,1,334.62,0,0.0,1.0,0.6955214163364888,High Risk,1,Churned
420,5,2188.5,1,437.7,140,35.0,2.5,0.5095152584255391,Medium Risk,3,regular
421,2,494.25,1,247.125,0,0.0,2.0,0.6954306580720631,High Risk,1,Churned
51,1,298.4,0,298.4,0,0.0,1.0,0.6958852768204887,High Risk,1,Churned
599,4,731.96,1,182.99,126,42.0,2.0,0.5392946416597156,Medium Risk,0,Occasional
374,1,134.59,1,134.59,0,0.0,1.0,0.6975278236175586,High Risk,1,Churned
5,6,2388.05,0,398.00833333333327,616,123.2,1.5,0.07449946416736436,Low Risk,3,regular
23,4,1820.09,0,455.0225,162,54.0,1.3333333333333333,0.48966687057176783,Medium Risk,3,regular
299,5,4756.74,1,951.348,356,89.0,1.25,0.24868815238855627,Low Risk,3,regular
2,3,398.7,0,132.9,287,143.5,1.0,0.37606756955547216,Medium Risk,0,Occasional
33,1,35.400000000000006,0,35.400000000000006,0,0.0,1.0,0.6985199698334885,High Risk,1,Churned
50,1,155.37,0,155.37,0,0.0,1.0,0.6973197378908855,High Risk,1,Churned
723,1,342.36,1,342.36,0,0.0,1.0,0.6954436297667885,High Risk,1,Churned
415,2,730.47,1,365.235,30,30.0,1.0,0.6686965865129304,High Risk,3,regular
3,3,350.64,0,116.88,20,10.0,1.5,0.6690736571178234,High Risk,0,Occasional
47,1,110.21000000000001,0,110.21000000000001,0,0.0,1.0,0.6977718555184553,High Risk,1,Churned
42,8,1593.38,0,199.1725,120,17.142857142857142,2.0,0.506223389193613,Medium Risk,0,Occasional
27,13,6722.900000000001,0,517.1461538461539,604,50.333333333333336,1.4444444444444444,0.057028082728152206,Low Risk,2,VIP Loyal
42,1,338.8,0,338.8,0,0.0,1.0,0.6954794089561448,High Risk,1,Churned
444,1,185.72,1,185.72,0,0.0,1.0,0.6970156750611834,High Risk,1,Churned
2,211,70884.07,0,335.94345971563985,735,3.5,8.44,0.00019622101990868178,Low Risk,2,VIP Loyal
602,1,430.69,1,430.69,0,0.0,1.0,0.6945551278756291,High Risk,1,Churned
303,2,326.23,1,163.115,108,108.0,1.0,0.6125227340786776,High Risk,0,Occasional
107,1,51.559999999999995,0,51.559999999999995,0,0.0,1.0,0.6983584558797806,High Risk,1,Churned
555,4,598.19,1,149.5475,21,7.0,2.0,0.6623561698631178,High Risk,0,Occasional
85,1,2033.1,0,2033.1,0,0.0,1.0,0.6781892619860364,High Risk,1,Churned
516,2,129.69,1,64.845,129,129.0,1.0,0.5972344645724504,Medium Risk,0,Occasional
81,30,3650.9,0,121.69666666666667,652,22.482758620689655,1.5789473684210527,0.026357349376405766,Low Risk,2,VIP Loyal
218,8,1063.76,1,132.97,416,59.42857142857143,1.1428571428571428,0.16984864573611733,Low Risk,0,Occasional
372,155,56600.08,1,365.1618064516129,362,2.4133333333333336,18.875,0.008712149784687123,Low Risk,2,VIP Loyal
422,6,1563.34,1,260.5566666666667,313,62.6,1.5,0.2831240217441568,Low Risk,0,Occasional
12,5,663.21,0,132.642,719,179.75,1.6666666666666667,0.05045877162828156,Low Risk,0,Occasional
407,3,1608.19,1,536.0633333333334,329,164.5,1.0,0.3297803105632757,Medium Risk,3,regular
185,6,1071.45,1,178.57500000000002,546,109.2,1.2,0.10384641960204975,Low Risk,0,Occasional
373,1,417.94,1,417.94,0,0.0,1.0,0.6946834684063926,High Risk,1,Churned
2,4,1418.03,0,354.5075,279,93.0,1.3333333333333333,0.35146637776070117,Medium Risk,3,regular
4,24,28682.24,0,1195.0933333333332,637,27.695652173913043,2.0,0.037530708263198785,Low Risk,2,VIP Loyal
6,30,12797.65,0,426.5883333333333,727,25.06896551724138,1.6666666666666667,0.01811180363937129,Low Risk,2,VIP Loyal
305,1,148.21,1,148.21,0,0.0,1.0,0.6973914454896822,High Risk,1,Churned
369,4,1015.54,1,253.885,359,119.66666666666667,1.3333333333333333,0.2684958424020642,Low Risk,0,Occasional
3,18,5127.69,0,284.87166666666667,726,42.705882352941174,1.5,0.025147359801832126,Low Risk,2,VIP Loyal
324,4,1279.09,1,319.77250000000004,239,79.66666666666667,1.3333333333333333,0.39765065706184644,Medium Risk,0,Occasional
59,12,5745.2,0,478.76666666666665,593,53.90909090909091,1.0,0.061840981647742765,Low Risk,2,VIP Loyal
13,5,924.32,0,184.864,414,103.5,1.0,0.19945091205937382,Low Risk,3,regular
31,46,26374.39,0,573.356304347826,708,15.733333333333333,2.090909090909091,0.013909296700175532,Low Risk,2,VIP Loyal
143,3,1134.95,0,378.31666666666666,582,291.0,1.0,0.13707453692898322,Low Risk,3,regular
30,15,1621.2800000000002,0,108.08533333333334,707,50.5,1.3636363636363635,0.030425706202919657,Low Risk,2,VIP Loyal
386,1,234.65,1,234.65,0,0.0,1.0,0.6965251043046976,High Risk,1,Churned
107,7,1036.16,0,148.02285714285713,440,73.33333333333333,1.1666666666666667,0.15937503474705395,Low Risk,0,Occasional
2,13,3108.15,0,239.0884615384615,379,31.583333333333332,1.625,0.17313752519569764,Low Risk,2,VIP Loyal
205,5,1118.99,1,223.798,488,122.0,1.0,0.14563597365652475,Low Risk,0,Occasional
382,1,235.87,1,235.87,0,0.0,1.0,0.6965128668940487,High Risk,1,Churned
80,18,6515.88,0,361.99333333333334,643,37.8235294117647,1.2857142857142858,0.03941029903094663,Low Risk,2,VIP Loyal
185,6,683.46,1,113.91000000000001,70,14.0,2.0,0.5885082119111039,Medium Risk,0,Occasional
688,1,167.1,1,167.1,0,0.0,1.0,0.6972022408361482,High Risk,1,Churned
400,3,3424.02,1,1141.34,275,137.5,1.0,0.380338137742944,Medium Risk,3,regular
170,1,237.61,0,237.61,0,0.0,1.0,0.6964954130561188,High Risk,1,Churned
44,3,1412.33,0,470.77666666666664,351,175.5,1.5,0.31108529422233966,Medium Risk,3,regular
174,1,178.51999999999998,0,178.51999999999998,0,0.0,1.0,0.6970878242051186,High Risk,1,Churned
365,3,824.9200000000001,1,274.97333333333336,365,182.5,1.0,0.2970046493745663,Low Risk,0,Occasional
